"Province_State" "Country_Region" "Confirmed" "Deaths"
"Kansas" "US" 11204 163
"Kansas" "US" 885 14
"Kansas" "US" 1454 15
"Kansas" "US" 8059 59
"Kansas" "US" 774 11
"Kansas" "US" 506 15
"Kansas" "US" 1124 33
"Kansas" "US" 8392 178
"Kansas" "US" 768 27
"Kansas" "US" 80808 968
"Kansas" "US" 4619 47
"Kansas" "US" 25505 449
"Kansas" "US" 491 14
"Kansas" "US" 793 13
"Kansas" "US" 393 3
"Kansas" "US" 596 16
"Kansas" "US" 277 6
"Kansas" "US" 762 12
"Kansas" "US" 3234 61
"Kansas" "US" 1352 22
"Kansas" "US" 494 8
"Kansas" "US" 0 0
"Kansas" "US" 907 18
"Kansas" "US" 238 4
"Kansas" "US" 795 16
"Kansas" "US" 282 6
"Kansas" "US" 1530 33
"Kansas" "US" 400 9
"Kansas" "US" 27919 361
"Kentucky" "US" 3251 72
"Kentucky" "US" 3799 68
"Kentucky" "US" 3446 44
"Kentucky" "US" 683 20
"Kentucky" "US" 7916 139
"Kentucky" "US" 1580 30
"Kentucky" "US" 5799 94
"Kentucky" "US" 20253 186
"Kentucky" "US" 3159 35
"Kentucky" "US" 8375 103
"Kentucky" "US" 5340 79
"Kentucky" "US" 1108 10
"Kentucky" "US" 2012 29
"Kentucky" "US" 2700 34
"Kentucky" "US" 11986 127
"Kentucky" "US" 2330 35
"Kentucky" "US" 2351 47
"Kentucky" "US" 5149 60
"Kentucky" "US" 12378 95
"Kentucky" "US" 634 11
"Kentucky" "US" 1885 26
"Kentucky" "US" 4538 59
"Kentucky" "US" 2624 51
"Kentucky" "US" 10194 128
"Kentucky" "US" 5209 39
"Kentucky" "US" 5106 58
"Kentucky" "US" 2036 32
"Kentucky" "US" 1210 35
"Kentucky" "US" 1159 17
"Kentucky" "US" 16918 264
"Kentucky" "US" 1541 29
"Kentucky" "US" 1314 7
"Kentucky" "US" 2219 12
"Kentucky" "US" 51581 399
"Kentucky" "US" 2118 34
"Kentucky" "US" 7083 111
"Kentucky" "US" 6968 78
"Kentucky" "US" 743 16
"Kentucky" "US" 1240 39
"Kentucky" "US" 2786 48
"Kentucky" "US" 4093 32
"Kentucky" "US" 7206 125
"Kentucky" "US" 4746 90
"Kentucky" "US" 2283 30
"Kentucky" "US" 6356 81
"Kentucky" "US" 1392 17
"Kentucky" "US" 17942 280
"Kentucky" "US" 5380 128
"Kentucky" "US" 3300 38
"Kentucky" "US" 3516 63
"Kentucky" "US" 7936 99
"Kentucky" "US" 2577 26
"Kentucky" "US" 554 19
"Kentucky" "US" 8139 201
"Kentucky" "US" 2625 50
"Kentucky" "US" 119580 1567
"Kentucky" "US" 8078 94
"Kentucky" "US" 3694 46
"Kentucky" "US" 23609 254
"Kentucky" "US" 2404 36
"Kentucky" "US" 7166 53
"Kentucky" "US" 2364 47
"Kentucky" "US" 12734 122
"Kentucky" "US" 2628 39
"Kentucky" "US" 1735 31
"Kentucky" "US" 2168 18
"Kentucky" "US" 3882 66
"Kentucky" "US" 2545 56
"Kentucky" "US" 4353 89
"Kentucky" "US" 1397 42
"Kentucky" "US" 5067 81
"Kentucky" "US" 1947 26
"Kentucky" "US" 15771 158
"Kentucky" "US" 2184 20
"Kentucky" "US" 3897 46
"Kentucky" "US" 5016 78
"Kentucky" "US" 1902 35
"Kentucky" "US" 2551 67
"Kentucky" "US" 10085 175
"Kentucky" "US" 3355 53
"Kentucky" "US" 1475 39
"Kentucky" "US" 3439 37
"Kentucky" "US" 830 23
"Kentucky" "US" 4485 75
"Kentucky" "US" 1897 42
"Kentucky" "US" 2268 59
"Kentucky" "US" 4444 55
"Kentucky" "US" 2853 9
"Kentucky" "US" 5645 90
"Kentucky" "US" 8281 87
"Kentucky" "US" 1184 17
"Kentucky" "US" 4347 81
"Kentucky" "US" 10120 93
"Kentucky" "US" 1375 24
"Kentucky" "US" 1008 15
"Kentucky" "US" 2027 18
"Kentucky" "US" 6112 88
"Kentucky" "US" 10647 178
"Kentucky" "US" 2521 22
"Kentucky" "US" 10347 172
"Kentucky" "US" 335 16
"Kentucky" "US" 3164 30
"Kentucky" "US" 3615 28
"Kentucky" "US" 3627 56
"Kentucky" "US" 8441 49
"Kentucky" "US" 7020 105
"Kentucky" "US" 3183 55
"Kentucky" "US" 2844 34
"Kentucky" "US" 5363 79
"Kentucky" "US" 1733 31
"Kentucky" "US" 2074 22
"Kentucky" "US" 1220 17
"Kentucky" "US" 9 0
"Kentucky" "US" 2491 32
"Kentucky" "US" 25618 249
"Kentucky" "US" 2322 46
"Kentucky" "US" 2940 55
"Kentucky" "US" 2464 35
"Kentucky" "US" 8892 86
"Kentucky" "US" 1186 11
"Kentucky" "US" 3466 27
"Louisiana" "US" 10450 249
"Louisiana" "US" 4717 114
"Louisiana" "US" 21739 241
"Louisiana" "US" 3649 56
"Louisiana" "US" 7079 177
"Louisiana" "US" 6073 123
"Louisiana" "US" 2490 96
"Louisiana" "US" 21675 401
"Louisiana" "US" 39353 957
"Louisiana" "US" 34395 610
"Louisiana" "US" 2227 38
"Louisiana" "US" 863 9
"Louisiana" "US" 1778 48
"Louisiana" "US" 2007 63
"Louisiana" "US" 3214 78
"Louisiana" "US" 4734 109
"Louisiana" "US" 63737 1160
"Louisiana" "US" 1593 30
"Louisiana" "US" 4482 144
"Louisiana" "US" 5828 140
"Louisiana" "US" 4676 137
"Louisiana" "US" 3815 77
"Louisiana" "US" 12423 224
"Louisiana" "US" 5813 125
"Louisiana" "US" 2768 64
"Louisiana" "US" 69429 1162
"Louisiana" "US" 4707 126
"Louisiana" "US" 2721 46
"Louisiana" "US" 38746 401
"Louisiana" "US" 17843 310
"Louisiana" "US" 7047 115
"Louisiana" "US" 24462 375
"Louisiana" "US" 2238 52
"Louisiana" "US" 4454 116
"Louisiana" "US" 6573 133
"Louisiana" "US" 46707 994
"Louisiana" "US" 31446 583
"Louisiana" "US" 0 0
"Louisiana" "US" 3818 40
"Louisiana" "US" 3870 83
"Louisiana" "US" 21190 461
"Louisiana" "US" 1400 48
"Louisiana" "US" 4297 78
"Louisiana" "US" 4503 89
"Louisiana" "US" 6888 98
"Louisiana" "US" 8865 127
"Louisiana" "US" 1262 18
"Louisiana" "US" 3499 70
"Louisiana" "US" 6296 170
"Louisiana" "US" 14048 344
"Louisiana" "US" 8385 160
"Louisiana" "US" 8530 221
"Louisiana" "US" 43485 720
"Louisiana" "US" 22721 505
"Louisiana" "US" 523 9
"Louisiana" "US" 19345 340
"Louisiana" "US" 577 0
"Louisiana" "US" 3992 105
"Louisiana" "US" 10181 187
"Louisiana" "US" 6295 160
"Louisiana" "US" 7941 212
"Louisiana" "US" 6616 147
"Louisiana" "US" 4379 75
"Louisiana" "US" 1982 48
"Louisiana" "US" 1512 40
"Louisiana" "US" 2618 58
"Maine" "US" 10726 99
"Maine" "US" 3854 79
"Maine" "US" 21782 230
"Maine" "US" 2277 25
"Maine" "US" 2753 49
"Maine" "US" 9720 102
"Maine" "US" 1954 13
"Maine" "US" 1798 6
"Maine" "US" 0 0
"Maine" "US" 5105 81
"Maine" "US" 12115 181
"Maine" "US" 1311 11
"Maine" "US" 1973 13
"Maine" "US" 4318 48
"Maine" "US" 6 0
"Maine" "US" 2443 33
"Maine" "US" 1844 20
"Maine" "US" 17870 157
"Maryland" "US" 9726 247
"Maryland" "US" 52748 764
"Maryland" "US" 76414 1832
"Maryland" "US" 61389 1337
"Maryland" "US" 5659 101
"Maryland" "US" 3182 48
"Maryland" "US" 11694 287
"Maryland" "US" 8777 175
"Maryland" "US" 14447 259
"Maryland" "US" 4115 80
"Maryland" "US" 24140 376
"Maryland" "US" 3135 79
"Maryland" "US" 20635 353
"Maryland" "US" 22591 276
"Maryland" "US" 1714 56
"Maryland" "US" 82095 1708
"Maryland" "US" 99406 1717
"Maryland" "US" 3874 71
"Maryland" "US" 3335 53
"Maryland" "US" 9823 162
"Maryland" "US" 2828 53
"Maryland" "US" 0 61
"Maryland" "US" 19443 393
"Maryland" "US" 11028 221
"Maryland" "US" 4994 118
"Massachusetts" "US" 17711 516
"Massachusetts" "US" 8828 322
"Massachusetts" "US" 80916 1869
"Massachusetts" "US" 3786 7
"Massachusetts" "US" 112647 2510
"Massachusetts" "US" 3434 122
"Massachusetts" "US" 65470 1659
"Massachusetts" "US" 11606 318
"Massachusetts" "US" 158740 3917
"Massachusetts" "US" 64433 1856
"Massachusetts" "US" 59109 1519
"Massachusetts" "US" 107357 1918
"Massachusetts" "US" 58038 6
"Massachusetts" "US" 95437 2417
"Michigan" "US" 1112 41
"Michigan" "US" 845 9
"Michigan" "US" 14616 189
"Michigan" "US" 3101 70
"Michigan" "US" 2360 38
"Michigan" "US" 1793 33
"Michigan" "US" 1131 46
"Michigan" "US" 7747 84
"Michigan" "US" 14764 387
"Michigan" "US" 1642 40
"Michigan" "US" 19151 330
"Michigan" "US" 6420 111
"Michigan" "US" 18672 353
"Michigan" "US" 7086 89
"Michigan" "US" 2522 32
"Michigan" "US" 2841 63
"Michigan" "US" 3743 49
"Michigan" "US" 3775 99
"Michigan" "US" 9997 109
"Michigan" "US" 1340 16
"Michigan" "US" 5747 104
"Michigan" "US" 3969 80
"Michigan" "US" 13121 242
"Michigan" "US" 3403 49
"Michigan" "US" 321 5
"Michigan" "US" 51842 1081
"Michigan" "US" 3251 71
"Michigan" "US" 1808 53
"Michigan" "US" 8848 120
"Michigan" "US" 5713 126
"Michigan" "US" 6165 122
"Michigan" "US" 4033 55
"Michigan" "US" 4788 91
"Michigan" "US" 30797 454
"Michigan" "US" 8709 94
"Michigan" "US" 2986 94
"Michigan" "US" 1415 56
"Michigan" "US" 8936 117
"Michigan" "US" 20586 328
"Michigan" "US" 29488 452
"Michigan" "US" 1759 37
"Michigan" "US" 92913 985
"Michigan" "US" 252 4
"Michigan" "US" 954 22
"Michigan" "US" 11526 242
"Michigan" "US" 1614 25
"Michigan" "US" 13013 195
"Michigan" "US" 22946 238
"Michigan" "US" 722 5
"Michigan" "US" 1280 9
"Michigan" "US" 120771 2669
"Michigan" "US" 1722 35
"Michigan" "US" 7066 77
"Michigan" "US" 3104 47
"Michigan" "US" 4669 45
"Michigan" "US" 3331 51
"Michigan" "US" 27306 154
"Michigan" "US" 10258 130
"Michigan" "US" 1829 37
"Michigan" "US" 20312 300
"Michigan" "US" 8637 127
"Michigan" "US" 928 26
"Michigan" "US" 21160 411
"Michigan" "US" 6558 82
"Michigan" "US" 145119 2672
"Michigan" "US" 3668 70
"Michigan" "US" 2714 59
"Michigan" "US" 612 22
"Michigan" "US" 3044 41
"Michigan" "US" 948 34
"Michigan" "US" 3221 54
"Michigan" "US" 41101 501
"Michigan" "US" 2368 24
"Michigan" "US" 1353 38
"Michigan" "US" 2510 64
"Michigan" "US" 27105 664
"Michigan" "US" 4962 134
"Michigan" "US" 798 5
"Michigan" "US" 8638 129
"Michigan" "US" 22264 512
"Michigan" "US" 8371 120
"Michigan" "US" 7363 194
"Michigan" "US" 40 0
"Michigan" "US" 9214 163
"Michigan" "US" 33130 328
"Michigan" "US" 198198 5551
"Michigan" "US" 3640 52
"Minnesota" "US" 1871 43
"Minnesota" "US" 54651 523
"Minnesota" "US" 5434 64
"Minnesota" "US" 6703 80
"Minnesota" "US" 7604 112
"Minnesota" "US" 805 5
"Minnesota" "US" 9778 59
"Minnesota" "US" 4163 47
"Minnesota" "US" 4530 66
"Minnesota" "US" 13812 57
"Minnesota" "US" 4322 46
"Minnesota" "US" 1938 40
"Minnesota" "US" 8471 64
"Minnesota" "US" 10349 99
"Minnesota" "US" 1383 18
"Minnesota" "US" 246 0
"Minnesota" "US" 1985 29
"Minnesota" "US" 9658 109
"Minnesota" "US" 57663 527
"Minnesota" "US" 2776 10
"Minnesota" "US" 6420 91
"Minnesota" "US" 2234 30
"Minnesota" "US" 2505 14
"Minnesota" "US" 4936 42
"Minnesota" "US" 6312 85
"Minnesota" "US" 812 9
"Minnesota" "US" 155199 1932
"Minnesota" "US" 2342 17
"Minnesota" "US" 2965 44
"Minnesota" "US" 5811 74
"Minnesota" "US" 6308 87
"Minnesota" "US" 1486 15
"Minnesota" "US" 1947 30
"Minnesota" "US" 8516 98
"Minnesota" "US" 617 22
"Minnesota" "US" 1396 19
"Minnesota" "US" 1003 24
"Minnesota" "US" 1109 21
"Minnesota" "US" 482 4
"Minnesota" "US" 3901 32
"Minnesota" "US" 789 5
"Minnesota" "US" 4623 56
"Minnesota" "US" 921 12
"Minnesota" "US" 1351 20
"Minnesota" "US" 3315 37
"Minnesota" "US" 6044 71
"Minnesota" "US" 3643 54
"Minnesota" "US" 4249 67
"Minnesota" "US" 5715 69
"Minnesota" "US" 6563 41
"Minnesota" "US" 1370 11
"Minnesota" "US" 4404 54
"Minnesota" "US" 4849 52
"Minnesota" "US" 893 9
"Minnesota" "US" 18423 120
"Minnesota" "US" 8234 106
"Minnesota" "US" 2184 27
"Minnesota" "US" 4332 33
"Minnesota" "US" 1339 27
"Minnesota" "US" 5200 80
"Minnesota" "US" 1634 8
"Minnesota" "US" 63983 985
"Minnesota" "US" 596 9
"Minnesota" "US" 2436 43
"Minnesota" "US" 2314 49
"Minnesota" "US" 10062 131
"Minnesota" "US" 1581 19
"Minnesota" "US" 2680 27
"Minnesota" "US" 21836 160
"Minnesota" "US" 15716 115
"Minnesota" "US" 2147 12
"Minnesota" "US" 24156 362
"Minnesota" "US" 28901 255
"Minnesota" "US" 5925 25
"Minnesota" "US" 1280 11
"Minnesota" "US" 1375 19
"Minnesota" "US" 4097 36
"Minnesota" "US" 528 5
"Minnesota" "US" 554 124
"Minnesota" "US" 3060 8
"Minnesota" "US" 2445 29
"Minnesota" "US" 3318 31
"Minnesota" "US" 34014 332
"Minnesota" "US" 1731 12
"Minnesota" "US" 1044 14
"Minnesota" "US" 6184 54
"Minnesota" "US" 21662 171
"Minnesota" "US" 1606 20
"Mississippi" "US" 4617 120
"Mississippi" "US" 5691 102
"Mississippi" "US" 2060 56
"Mississippi" "US" 3352 90
"Mississippi" "US" 1494 39
"Mississippi" "US" 6331 150
"Mississippi" "US" 2799 47
"Mississippi" "US" 1696 39
"Mississippi" "US" 3023 67
"Mississippi" "US" 1346 27
"Mississippi" "US" 1328 38
"Mississippi" "US" 2958 94
"Mississippi" "US" 3090 77
"Mississippi" "US" 4178 108
"Mississippi" "US" 4500 92
"Mississippi" "US" 4298 94
"Mississippi" "US" 32318 411
"Mississippi" "US" 13506 253
"Mississippi" "US" 1207 28
"Mississippi" "US" 5029 79
"Mississippi" "US" 2206 49
"Mississippi" "US" 3731 108
"Mississippi" "US" 7751 130
"Mississippi" "US" 34400 541
"Mississippi" "US" 32074 631
"Mississippi" "US" 2687 88
"Mississippi" "US" 1297 38
"Mississippi" "US" 193 7
"Mississippi" "US" 4651 105
"Mississippi" "US" 24551 386
"Mississippi" "US" 3365 65
"Mississippi" "US" 959 34
"Mississippi" "US" 1722 43
"Mississippi" "US" 13894 243
"Mississippi" "US" 1421 41
"Mississippi" "US" 8581 140
"Mississippi" "US" 10531 138
"Mississippi" "US" 12037 318
"Mississippi" "US" 2136 40
"Mississippi" "US" 4098 88
"Mississippi" "US" 15657 235
"Mississippi" "US" 4676 144
"Mississippi" "US" 5468 135
"Mississippi" "US" 11091 192
"Mississippi" "US" 14662 281
"Mississippi" "US" 4236 108
"Mississippi" "US" 6494 135
"Mississippi" "US" 6796 178
"Mississippi" "US" 1797 57
"Mississippi" "US" 6656 206
"Mississippi" "US" 3831 79
"Mississippi" "US" 1869 40
"Mississippi" "US" 7152 133
"Mississippi" "US" 6572 131
"Mississippi" "US" 9557 238
"Mississippi" "US" 2064 56
"Mississippi" "US" 5849 154
"Mississippi" "US" 6736 104
"Mississippi" "US" 4715 82
"Mississippi" "US" 1068 28
"Mississippi" "US" 22103 391
"Mississippi" "US" 4741 98
"Mississippi" "US" 642 20
"Mississippi" "US" 4458 116
"Mississippi" "US" 2665 50
"Mississippi" "US" 3606 64
"Mississippi" "US" 4246 105
"Mississippi" "US" 2287 52
"Mississippi" "US" 4632 111
"Mississippi" "US" 4724 81
"Mississippi" "US" 3615 92
"Mississippi" "US" 1601 39
"Mississippi" "US" 0 0
"Mississippi" "US" 6077 94
"Mississippi" "US" 2193 64
"Mississippi" "US" 6752 176
"Mississippi" "US" 7458 161
"Mississippi" "US" 4407 72
"Mississippi" "US" 2034 46
"Mississippi" "US" 1051 39
"Mississippi" "US" 3153 91
"Mississippi" "US" 2372 47
"Mississippi" "US" 4453 88
"Missouri" "US" 3428 32
"Missouri" "US" 2769 24
"Missouri" "US" 669 7
"Missouri" "US" 3726 64
"Missouri" "US" 4295 62
"Missouri" "US" 1796 27
"Missouri" "US" 2309 43
"Missouri" "US" 2602 45
"Missouri" "US" 1763 20
"Missouri" "US" 24857 140
"Missouri" "US" 13474 183
"Missouri" "US" 6702 71
"Missouri" "US" 1133 20
"Missouri" "US" 7420 70
"Missouri" "US" 6318 125
"Missouri" "US" 12455 156
"Missouri" "US" 1375 27
"Missouri" "US" 1077 14
"Missouri" "US" 14331 164
"Missouri" "US" 1680 30
"Missouri" "US" 1036 8
"Missouri" "US" 12899 158
"Missouri" "US" 990 12
"Missouri" "US" 14917 215
"Missouri" "US" 2846 77
"Missouri" "US" 12880 172
"Missouri" "US" 2745 33
"Missouri" "US" 3605 57
"Missouri" "US" 865 17
"Missouri" "US" 2265 42
"Missouri" "US" 1030 14
"Missouri" "US" 1468 33
"Missouri" "US" 1929 41
"Missouri" "US" 1629 46
"Missouri" "US" 4332 61
"Missouri" "US" 14420 221
"Missouri" "US" 2182 51
"Missouri" "US" 1284 26
"Missouri" "US" 43285 667
"Missouri" "US" 1583 48
"Missouri" "US" 1111 17
"Missouri" "US" 3288 50
"Missouri" "US" 1089 21
"Missouri" "US" 615 16
"Missouri" "US" 1423 12
"Missouri" "US" 5715 75
"Missouri" "US" 1358 14
"Missouri" "US" 55775 690
"Missouri" "US" 22405 347
"Missouri" "US" 32227 328
"Missouri" "US" 7183 73
"Missouri" "US" 63259 822
"Missouri" "US" 521 3
"Missouri" "US" 5261 128
"Missouri" "US" 4648 73
"Missouri" "US" 5182 104
"Missouri" "US" 1684 22
"Missouri" "US" 9261 69
"Missouri" "US" 1843 26
"Missouri" "US" 2559 62
"Missouri" "US" 2184 20
"Missouri" "US" 2326 25
"Missouri" "US" 981 19
"Missouri" "US" 5162 63
"Missouri" "US" 3568 45
"Missouri" "US" 445 3
"Missouri" "US" 4002 77
"Missouri" "US" 2190 41
"Missouri" "US" 2586 38
"Missouri" "US" 1323 13
"Missouri" "US" 1531 18
"Missouri" "US" 2617 58
"Missouri" "US" 3299 55
"Missouri" "US" 7739 125
"Missouri" "US" 3378 34
"Missouri" "US" 1331 11
"Missouri" "US" 2132 23
"Missouri" "US" 1103 30
"Missouri" "US" 2050 43
"Missouri" "US" 3128 33
"Missouri" "US" 7323 103
"Missouri" "US" 6193 184
"Missouri" "US" 2515 37
"Missouri" "US" 5945 61
"Missouri" "US" 5106 50
"Missouri" "US" 5224 79
"Missouri" "US" 622 10
"Missouri" "US" 1533 14
"Missouri" "US" 3614 36
"Missouri" "US" 2944 50
"Missouri" "US" 711 6
"Missouri" "US" 1924 24
"Missouri" "US" 4087 46
"Missouri" "US" 413 9
"Missouri" "US" 394 4
"Missouri" "US" 7151 113
"Missouri" "US" 986 18
"Missouri" "US" 933 9
"Missouri" "US" 55901 550
"Missouri" "US" 1252 14
"Missouri" "US" 11952 166
"Missouri" "US" 129171 2542
"Missouri" "US" 31301 602
"Missouri" "US" 2400 29
"Missouri" "US" 4379 70
"Missouri" "US" 3952 84
"Missouri" "US" 1213 14
"Missouri" "US" 8987 151
"Missouri" "US" 2957 42
"Missouri" "US" 0 0
"Missouri" "US" 3047 65
"Missouri" "US" 5003 45
"Missouri" "US" 3917 66
"Missouri" "US" 1585 18
"Missouri" "US" 5725 90
"Missouri" "US" 223 2
"Missouri" "US" 2548 51
"Montana" "US" 1452 15
"Montana" "US" 3016 82
"Montana" "US" 1262 25
"Montana" "US" 826 17
"Montana" "US" 1360 21
"Montana" "US" 179 5
"Montana" "US" 15084 233
"Montana" "US" 685 8
"Montana" "US" 2126 33
"Montana" "US" 283 9
"Montana" "US" 1579 45
"Montana" "US" 1578 24
"Montana" "US" 446 5
"Montana" "US" 1657 38
"Montana" "US" 19110 171
"Montana" "US" 20216 82
"Montana" "US" 130 3
"Montana" "US" 2150 53
"Montana" "US" 95 3
"Montana" "US" 388 3
"Montana" "US" 3199 60
"Montana" "US" 1692 11
"Montana" "US" 148 1
"Montana" "US" 4045 64
"Montana" "US" 10919 110
"Montana" "US" 259 2
"Montana" "US" 3318 55
"Montana" "US" 1259 11
"Montana" "US" 270 3
"Montana" "US" 246 8
"Montana" "US" 700 13
"Montana" "US" 15981 162
"Montana" "US" 595 17
"Montana" "US" 2261 27
"Montana" "US" 18 1
"Montana" "US" 778 23
"Montana" "US" 775 6
"Montana" "US" 273 9
"Montana" "US" 1347 18
"Montana" "US" 157 2
"Montana" "US" 5015 65
"Montana" "US" 1735 21
"Montana" "US" 1954 58
"Montana" "US" 1649 56
"Montana" "US" 1366 19
"Montana" "US" 502 7
"Montana" "US" 5706 103
"Montana" "US" 1100 24
"Montana" "US" 543 7
"Montana" "US" 838 11
"Montana" "US" 962 15
"Montana" "US" 86 1
"Montana" "US" 0 0
"Montana" "US" 1254 25
"Montana" "US" 259 12
"Montana" "US" 163 7
"Montana" "US" 28110 396
"Nebraska" "US" 3885 46
"Nebraska" "US" 707 7
"Nebraska" "US" 25 1
"Nebraska" "US" 54 0
"Nebraska" "US" 38 0
"Nebraska" "US" 700 4
"Nebraska" "US" 1489 8
"Nebraska" "US" 233 3
"Nebraska" "US" 308 2
"Nebraska" "US" 7357 57
"Nebraska" "US" 776 12
"Nebraska" "US" 1059 11
"Nebraska" "US" 3486 16
"Nebraska" "US" 953 11
"Nebraska" "US" 530 5
"Nebraska" "US" 397 7
"Nebraska" "US" 1271 16
"Nebraska" "US" 900 11
"Nebraska" "US" 1753 21
"Nebraska" "US" 1138 15
"Nebraska" "US" 1213 19
"Nebraska" "US" 4663 65
"Nebraska" "US" 1013 12
"Nebraska" "US" 3647 31
"Nebraska" "US" 182 1
"Nebraska" "US" 739 9
"Nebraska" "US" 5792 62
"Nebraska" "US" 86248 718
"Nebraska" "US" 237 4
"Nebraska" "US" 698 8
"Nebraska" "US" 316 4
"Nebraska" "US" 365 1
"Nebraska" "US" 641 5
"Nebraska" "US" 2517 19
"Nebraska" "US" 173 1
"Nebraska" "US" 255 1
"Nebraska" "US" 242 5
"Nebraska" "US" 74 4
"Nebraska" "US" 266 1
"Nebraska" "US" 9810 117
"Nebraska" "US" 1270 17
"Nebraska" "US" 271 0
"Nebraska" "US" 71 0
"Nebraska" "US" 334 5
"Nebraska" "US" 1173 16
"Nebraska" "US" 77 2
"Nebraska" "US" 704 10
"Nebraska" "US" 806 1
"Nebraska" "US" 696 9
"Nebraska" "US" 829 5
"Nebraska" "US" 941 10
"Nebraska" "US" 67 0
"Nebraska" "US" 534 1
"Nebraska" "US" 1056 12
"Nebraska" "US" 41561 170
"Nebraska" "US" 5262 60
"Nebraska" "US" 96 0
"Nebraska" "US" 58 0
"Nebraska" "US" 5621 44
"Nebraska" "US" 50 1
"Nebraska" "US" 1041 15
"Nebraska" "US" 729 7
"Nebraska" "US" 513 10
"Nebraska" "US" 905 15
"Nebraska" "US" 557 11
"Nebraska" "US" 1892 10
"Nebraska" "US" 284 1
"Nebraska" "US" 355 11
"Nebraska" "US" 1309 10
"Nebraska" "US" 769 20
"Nebraska" "US" 5207 50
"Nebraska" "US" 759 9
"Nebraska" "US" 1551 15
"Nebraska" "US" 904 19
"Nebraska" "US" 126 2
"Nebraska" "US" 2408 2
"Nebraska" "US" 28035 131
"Nebraska" "US" 3111 16
"Nebraska" "US" 5657 48
"Nebraska" "US" 2292 32
"Nebraska" "US" 742 10
"Nebraska" "US" 341 4
"Nebraska" "US" 55 0
"Nebraska" "US" 474 11
"Nebraska" "US" 696 4
"Nebraska" "US" 67 1
"Nebraska" "US" 1030 11
"Nebraska" "US" 2224 231
"Nebraska" "US" 461 2
"Nebraska" "US" 2754 25
"Nebraska" "US" 1216 7
"Nebraska" "US" 487 7
"Nebraska" "US" 73 0
"Nebraska" "US" 2325 11
"Nevada" "US" 8737 150
"Nevada" "US" 3772 65
"Nevada" "US" 330240 5935
"Nevada" "US" 4588 56
"Nevada" "US" 8237 111
"Nevada" "US" 58 2
"Nevada" "US" 163 0
"Nevada" "US" 2280 28
"Nevada" "US" 735 16
"Nevada" "US" 569 5
"Nevada" "US" 6356 102
"Nevada" "US" 565 11
"Nevada" "US" 4390 153
"Nevada" "US" 1114 27
"Nevada" "US" 202 5
"Nevada" "US" 0 0
"Nevada" "US" 63689 899
"Nevada" "US" 1205 11
"New Hampshire" "US" 6140 124
"New Hampshire" "US" 3727 19
"New Hampshire" "US" 5695 49
"New Hampshire" "US" 3384 53
"New Hampshire" "US" 5862 30
"New Hampshire" "US" 45514 676
"New Hampshire" "US" 13385 131
"New Hampshire" "US" 30933 303
"New Hampshire" "US" 13163 121
"New Hampshire" "US" 3270 36
"New Hampshire" "US" 717 1
"New Jersey" "US" 39366 770
"New Jersey" "US" 119509 2991
"New Jersey" "US" 54498 945
"New Jersey" "US" 67815 1439
"New Jersey" "US" 12579 240
"New Jersey" "US" 20897 478
"New Jersey" "US" 106049 3147
"New Jersey" "US" 38192 726
"New Jersey" "US" 97277 2387
"New Jersey" "US" 11991 192
"New Jersey" "US" 39397 1012
"New Jersey" "US" 106076 2463
"New Jersey" "US" 92040 1739
"New Jersey" "US" 57849 1301
"New Jersey" "US" 94834 2347
"New Jersey" "US" 81496 2011
"New Jersey" "US" 7795 204
"New Jersey" "US" 34814 876
"New Jersey" "US" 17201 332
"New Jersey" "US" 643 0
"New Jersey" "US" 79476 2043
"New Jersey" "US" 12118 253
"New Mexico" "US" 75770 1117
"New Mexico" "US" 209 7
"New Mexico" "US" 12655 201
"New Mexico" "US" 3659 139
"New Mexico" "US" 1314 47
"New Mexico" "US" 7353 118
"New Mexico" "US" 238 3
"New Mexico" "US" 30100 533
"New Mexico" "US" 10864 201
"New Mexico" "US" 2548 50
"New Mexico" "US" 610 15
"New Mexico" "US" 43 3
"New Mexico" "US" 573 11
"New Mexico" "US" 13535 269
"New Mexico" "US" 2939 32
"New Mexico" "US" 794 9
"New Mexico" "US" 3975 94
"New Mexico" "US" 14851 505
"New Mexico" "US" 368 11
"New Mexico" "US" 6683 100
"New Mexico" "US" 1020 23
"New Mexico" "US" 4851 84
"New Mexico" "US" 2715 68
"New Mexico" "US" 21409 551
"New Mexico" "US" 2595 26
"New Mexico" "US" 16040 274
"New Mexico" "US" 13118 169
"New Mexico" "US" 1051 56
"New Mexico" "US" 1716 62
"New Mexico" "US" 2390 63
"New Mexico" "US" 1408 20
"New Mexico" "US" 4969 0
"New Mexico" "US" 351 12
"New Mexico" "US" 9184 139
"New York" "US" 31174 392
"New York" "US" 4724 99
"New York" "US" 208298 6758
"New York" "US" 24862 409
"New York" "US" 7884 118
"New York" "US" 8758 107
"New York" "US" 12570 176
"New York" "US" 11092 159
"New York" "US" 4749 88
"New York" "US" 6853 41
"New York" "US" 5060 111
"New York" "US" 5424 80
"New York" "US" 3604 48
"New York" "US" 35834 500
"New York" "US" 107549 1960
"New York" "US" 2380 34
"New York" "US" 4370 22
"New York" "US" 6473 104
"New York" "US" 7132 132
"New York" "US" 4434 87
"New York" "US" 439 3
"New York" "US" 6913 129
"New York" "US" 9086 78
"New York" "US" 335595 10863
"New York" "US" 3664 38
"New York" "US" 5819 71
"New York" "US" 6303 103
"New York" "US" 85204 1189
